time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.16035189989655652,0.11324283304295828,11.469396625745455,0.009774150867135845,6.189332119644575,0.0,0.5077912802113654,0.2195430272988633,2.3886238039074237,-0.04529901893894468,-0.11310203904638766,0.0,487.6850325785235,488.1944972295547,487.70175236074203,487.0114786159695
1.2600000000000007,0.19289656757338877,0.12661614428602594,11.61687934269924,0.006680264074438114,6.18343236391555,0.0,0.5776685115502912,0.22592154476825932,2.5270901339762895,-0.06862432236590912,-0.07867766170448012,0.0,454.7012260988652,457.44189516433966,455.97080091510134,454.10178968609284
1.3200000000000007,0.23021078494862673,0.14032597000693803,11.777176838517448,0.0029147978491250726,6.178389238261138,0.0,0.6666924406241468,0.23055798313361753,2.815407288365896,-0.053050651315589954,-0.09785839155335004,0.0,501.53690317051206,500.1368214158666,499.0417823758098,500.1747743188125
1.3800000000000008,0.2727600929404017,0.15421348107874844,11.952475354028202,6.282454971401308,6.172934168242973,0.0,0.7522184825460102,0.23196167971802023,3.0272391538326326,-0.08426521947715769,-0.07977152962915861,0.0,480.19227044985945,481.55593781050453,480.0491016791607,477.6719535039932
1.4400000000000008,0.3202860068750894,0.16809342734186508,12.137959276656733,6.277704209422893,6.167738776662162,0.0,0.8324518214353644,0.2301840616980593,3.1551250548256484,-0.07057510953619311,-0.10590630894224459,0.0,456.7935371809072,454.6982603368798,455.7092966867629,456.7973799786616
1.5000000000000009,0.37247140926183087,0.1817818668314486,12.32879093493316,6.27357557334464,6.16119381858427,0.0,0.9076420646536153,0.22570221962843473,3.205684078332461,-0.06549815095442761,-0.11633554393457378,0.0,432.3089272352048,431.41826759982337,432.9410968045302,433.36433827665337
1.560000000000001,0.42965436812030283,0.19509325287030516,12.525548707247445,6.269777114782155,6.15385739279742,0.0,0.9991639581400532,0.21759551322957774,3.3523442427680914,-0.05925354205243584,-0.13807340669628027,0.0,464.4215818987931,462.7001769875119,462.6433263245835,463.13200191655847
1.620000000000001,0.49279534351436444,0.20780504561298646,12.733376081322072,6.267014595349689,6.145629869405306,0.0,1.1064189694878623,0.20577361311149356,3.574369290559813,-0.027846129075940834,-0.1352957339510312,0.0,486.672388947541,486.86463943203427,485.5400546557016,487.8893931938889
1.680000000000001,0.5621718115450309,0.21979467168897904,12.951660214328705,6.264942838961343,6.137341027044959,0.0,1.206920262121015,0.19369818035922312,3.7011769270143793,-0.053284108077548076,-0.14455862793271054,0.0,461.06002846924883,460.3105462263837,460.6218435182227,458.6050520022896
1.740000000000001,0.6373125942352266,0.23106602784500424,13.174542403164008,6.261901950726296,6.128611211195103,0.0,1.2985292728479834,0.18173486249900386,3.7279567921975487,-0.04592880942548151,-0.14744042384844433,0.0,430.079502924997,429.814736471529,429.1111942287685,429.73342397101345
1.8000000000000012,0.7184138953020289,0.24152319884942455,13.400944210190218,6.259254257486257,6.119813920376075,0.0,1.405658426388678,0.16657774963116143,3.818247301301927,-0.0407514540772919,-0.14503390265215804,0.0,450.4556412845803,450.63040150815056,450.6547197792047,451.0719637710056
1.8600000000000012,0.8057999769428771,0.2510653481430685,13.630822732166083,6.256548157752357,6.110975036241918,0.0,1.5079618272401245,0.15126902621716232,3.84406508065505,-0.05564821384509369,-0.15231186860819015,0.0,431.8100384340535,431.1744719629017,431.3847365000754,430.1235728396818
1.9200000000000013,0.8995624601100707,0.25962477430489656,13.862664357039888,6.253005628152863,6.101756114994393,0.0,1.618246703989807,0.13373670083073833,3.8836044802983642,-0.06687760307094591,-0.1564623390808155,0.0,436.14738676497257,435.7777618579282,437.1275360044256,436.18812613886723
1.9800000000000013,0.9999024735478977,0.2670991250528932,14.095715018645365,6.248664291449295,6.0924265224715,0.0,1.7271945751222195,0.11505442867658307,3.884490397282001,-0.08651916024816131,-0.15362451282434453,0.0,424.0823165799359,424.3018939059314,425.4732061011559,423.78359420873113
2.0400000000000014,1.106609044342601,0.27343291076830917,14.327097493816495,6.243394256656019,6.082681262409258,0.0,1.830419657572434,0.0956610220763394,3.8282008293541043,-0.09060032383282551,-0.1927047227450781,0.0,407.06682084237207,403.52439860430263,405.6602012652831,405.2862948550285
2.1000000000000014,1.2207049355203918,0.2783132217247365,14.56012152540034,6.237747206243645,6.070607233258034,0.0,1.9738511306387911,0.06647596446605672,3.9384685267791952,-0.10228353082140187,-0.22958247993130274,0.0,461.7953296311172,458.83702182041156,461.2417252034725,460.31079594925365
2.1600000000000015,1.3441178392157895,0.28122694633671863,14.801780403949481,6.231305482409562,6.0565935211298765,0.0,2.1412770618823362,0.029993578840692772,4.11562380274543,-0.1201768942112931,-0.24300398599605444,0.0,483.96298220642103,482.90184440394665,482.4705647108644,481.10825524231655
2.2200000000000015,1.4779215662559992,0.28179700032475313,15.054102633500733,6.224220950643758,6.042648543589301,0.0,2.3202203105737262,-0.011734368382420332,4.293804766904335,-0.1141766449754252,-0.2169376485995844,0.0,484.34057391940354,486.2476310430223,485.2992684736301,485.7382335875408
2.2800000000000016,1.6223124436903984,0.27981705712633953,15.315190490843364,6.217166467119707,6.030170330001836,0.0,2.4939240166194683,-0.05492451561371993,4.408075630208567,-0.12541652125350572,-0.19432369222184534,0.0,467.91162260611907,469.62837112564796,469.1269491574409,468.2415699088147
2.3400000000000016,1.7771350296014288,0.27516104820894255,15.582139597611619,6.209850391747201,6.018470956486329,0.0,2.6677913843576553,-0.10095105747212088,4.489307256258197,-0.11575500522525596,-0.19635339758378748,0.0,460.755388516142,460.55921451642564,460.1987941363941,460.9500750864641
2.4000000000000017,1.9421208067243434,0.2677377209226818,15.852087597174128,6.20257447771373,6.006964802116308,0.0,2.8326382158514853,-0.1470828447428414,4.508299522788431,-0.13553191746696194,-0.1839056135750309,0.0,441.7295017649618,442.71878324708416,443.7335952068158,442.09320155908125
2.4600000000000017,2.1165390404257303,0.2576025177146272,16.12082443743521,6.194355414372591,5.995921668797148,0.0,2.982107557539553,-0.1913774021155221,4.449300003362418,-0.14005651428820448,-0.18434660289137464,0.0,417.51831347194644,417.44460341555833,417.86977753327443,417.4563940062365
2.520000000000002,2.3003872420530294,0.24459326435996945,16.386962675280813,6.186866778247339,5.984463524974082,0.0,3.146979788765661,-0.24287470224309604,4.42148192826047,-0.10473835633137424,-0.20942983325731887,0.0,430.6030379253999,428.4377682767328,427.1980846406119,430.18382164983495
2.580000000000002,2.494281962548961,0.22838877464232302,16.65127001566134,6.18069020237772,5.972180943718509,0.0,3.3170727395485864,-0.29773770924628057,4.388230079267224,-0.09957693277332828,-0.1966460942726724,0.0,427.96102304188537,429.00491594383635,428.19367672651896,428.62295549629624
2.640000000000002,2.698478591990546,0.20882611223471392,16.913233129503407,6.174803650772649,5.960830376347413,0.0,3.490282062148998,-0.3547816358386112,4.343393929983941,-0.0953264916073284,-0.17735732146428604,0.0,424.67787413379887,426.2925018646871,425.66552135144593,426.02044007386974
2.700000000000002,2.9148072317405327,0.18524022621000333,17.17709681853747,6.168877349418809,5.949966548376182,0.0,3.7213906765192104,-0.43187640518401277,4.450769965744708,-0.10674206327585141,-0.18974246047206858,0.0,477.1885693500794,476.21260911937645,477.5344034332894,476.65496662003744
2.760000000000002,3.143778700547932,0.1573855046720465,17.443227954284307,6.161928125837061,5.939038264138679,0.0,3.9117161035623327,-0.49708686956032766,4.419641793720981,-0.1484367721904594,-0.17014873636347674,0.0,433.00902241033015,434.6211326202737,436.6821831975815,433.17586260915317
2.820000000000002,3.3852491093226953,0.12518759338466515,17.709956475852696,6.152632152990403,5.929288088074383,0.0,4.137875059852328,-0.5769091517051682,4.470206205791772,-0.17288477037771952,-0.15045971204488062,0.0,462.37067723022096,463.895177208396,464.1100918900578,462.1647149468882
2.880000000000002,3.641299065317184,0.08772235951586749,17.981906585901328,6.142485088640239,5.9198695458971144,0.0,4.397553003746392,-0.6728215312137602,4.593233484086833,-0.16249331159293617,-0.17500797278824903,0.0,489.6337003321635,487.7822432113202,487.8880366659392,488.63872622017783
2.940000000000002,3.911449564588143,0.04491453700717543,18.256838139542722,6.132510926682098,5.909709777535749,0.0,4.608036841163395,-0.7548291290476006,4.570323748734423,-0.17501682886527867,-0.15989114053990633,0.0,443.3061497557027,444.519118075356,445.6473582791792,444.59576653806715
3.000000000000002,4.1952907655030565,-0.003331549984936128,18.53261892519852,6.121927622398983,5.900177057978047,0.0,4.8537639262852,-0.8541942809433114,4.621061799654279,-0.17927872493056876,-0.15692940323450205,0.0,471.4037681778931,471.6102512120958,470.5535551978815,470.1953272894509
3.0600000000000023,4.493300573579263,-0.05744128602587225,18.809575064010595,6.111405487380903,5.890665908867172,0.0,5.08032284956912,-0.9502360438910111,4.6098230307454235,-0.16852377282771175,-0.1619001805647898,0.0,454.3615806059371,453.9395276240481,452.00870225449336,452.84567495468985
3.1200000000000023,4.804038755161992,-0.11706964939767907,19.083403745710253,6.1013915338014755,5.880866033241119,0.0,5.278104864704426,-1.038048563450144,4.517270066498832,-0.1638375125276778,-0.1663547188035715,0.0,427.45016623269714,427.04366531641244,426.78886769458273,427.1608650960136
